Last login: Mon Apr  4 15:33:13 on ttys000
2022-04-02 19:35:52 INFO     mongo_s3_support_DMS_support_tickets: Hope to see you again :')
2022-04-02 19:35:52 INFO     Notification sent successfully.
2022-04-02 19:35:52 INFO     Job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='5', second='0'], next run at: 2022-04-04 01:05:00 IST)" executed successfully










2022-04-03 19:30:00 INFO     Running job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='0', second='0'], next run at: 2022-04-05 01:00:00 IST)" (scheduled at 2022-04-04 01:00:00+05:30)
2022-04-03 19:30:00 INFO     Running job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='0', second='0'], next run at: 2022-04-05 01:00:00 IST)" (scheduled at 2022-04-04 01:00:00+05:30)
2022-04-03 19:30:00 INFO     Running job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='0', second='0'], next run at: 2022-04-05 01:00:00 IST)" (scheduled at 2022-04-04 01:00:00+05:30)
2022-04-03 19:30:00 INFO     Running job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='0', second='0'], next run at: 2022-04-05 01:00:00 IST)" (scheduled at 2022-04-04 01:00:00+05:30)
2022-04-03 19:30:00 INFO     Running job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='0', second='0'], next run at: 2022-04-05 01:00:00 IST)" (scheduled at 2022-04-04 01:00:00+05:30)
2022-04-03 19:30:00 INFO     Running job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='0', second='0'], next run at: 2022-04-05 01:00:00 IST)" (scheduled at 2022-04-04 01:00:00+05:30)
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_forms: Connected to database and collection.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_kafka_log: Connected to database and collection.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_items: Connected to database and collection.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_list: Connected to database and collection.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_form_items: Connected to database and collection.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_tickets_rating: Connected to database and collection.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_list: Glad to see this database again!
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_list: Collection pre-processed.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_list: Starting to migrate newly inserted records.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_forms: Glad to see this database again!
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_forms: Collection pre-processed.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_forms: Starting to migrate newly inserted records.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_tickets_rating: Glad to see this database again!
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_form_items: Glad to see this database again!
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_tickets_rating: Collection pre-processed.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_tickets_rating: Starting to migrate newly inserted records.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_kafka_log: Glad to see this database again!
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_form_items: Collection pre-processed.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_items: Glad to see this database again!
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_kafka_log: Collection pre-processed.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_form_items: Starting to migrate newly inserted records.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_items: Collection pre-processed.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_items: Starting to migrate newly inserted records.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_kafka_log: Starting to migrate newly inserted records.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_tickets_rating: Inserting some records created after 2022-04-02 19:24:36+00:00.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_form_items: Inserting some records created after 2022-03-07 05:15:46+00:00.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_items: Inserting some records created after 2022-03-28 15:36:55+00:00.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_forms: Inserting some records created after 2022-03-28 15:37:55+00:00.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_kafka_log: Inserting some records created after 2022-04-02 19:30:00+00:00.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_list: Inserting some records created after 2022-01-10 18:08:50+00:00.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_form_items: Insertions complete.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_form_items: Insertions completed, starting to update records
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_form_items: Starting to migrate updations in records.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_list: Insertions complete.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_list: Insertions completed, starting to update records
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_list: Starting to migrate updations in records.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_kafka_log: Insertions complete.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_kafka_log: Insertions completed, starting to update records
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_kafka_log: Starting to migrate updations in records.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_forms: Insertions complete.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_items: Insertions complete.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_items: Insertions completed, starting to update records
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_items: Starting to migrate updations in records.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_forms: Insertions completed, starting to update records
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_forms: Starting to migrate updations in records.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_form_items: Updating all records updated between 2022-04-02 19:30:00.198000+00:00 and 2022-04-03 19:30:00.183301+00:00
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_list: Updating all records updated between 2022-04-02 19:30:00.199000+00:00 and 2022-04-03 19:30:00.156513+00:00
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_form_items: Updation completed.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_form_items: Syncing operation complete (Both - Insertion and Updation).
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_kafka_log: Updating all records updated between 2022-04-02 19:30:00.153000+00:00 and 2022-04-03 19:30:00.187206+00:00
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_kafka_log: Updation completed.
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_kafka_log: Syncing operation complete (Both - Insertion and Updation).
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_items: Updating all records updated between 2022-04-02 19:30:00.197000+00:00 and 2022-04-03 19:30:00.188270+00:00
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_forms: Updating all records updated between 2022-04-02 19:30:00.193000+00:00 and 2022-04-03 19:30:00.179088+00:00
2022-04-03 19:30:00 INFO     mongo_s3_support_DMS_support_tickets_rating: Attempting to insert 87072 bytes.
2022-04-03 19:30:01 INFO     mongo_s3_support_DMS_support_kafka_log: Post processing completed.
2022-04-03 19:30:01 INFO     mongo_s3_support_DMS_support_kafka_log: Hope to see you again :')
2022-04-03 19:30:01 INFO     mongo_s3_support_DMS_support_form_items: Post processing completed.
2022-04-03 19:30:01 INFO     mongo_s3_support_DMS_support_form_items: Hope to see you again :')
2022-04-03 19:30:01 INFO     mongo_s3_support_DMS_support_tickets_rating: Inserted 836 records.
2022-04-03 19:30:01 INFO     Notification sent successfully.
2022-04-03 19:30:01 INFO     Job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='0', second='0'], next run at: 2022-04-05 01:00:00 IST)" executed successfully
2022-04-03 19:30:01 INFO     Notification sent successfully.
2022-04-03 19:30:01 INFO     Job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='0', second='0'], next run at: 2022-04-05 01:00:00 IST)" executed successfully
2022-04-03 19:30:02 INFO     mongo_s3_support_DMS_support_list: Found 0 updations upto now.
2022-04-03 19:30:02 INFO     mongo_s3_support_DMS_support_list: Updating all records updated between 2022-04-02 19:30:00.199000+00:00 and 2022-04-03 19:30:00.156513+00:00
2022-04-03 19:30:02 INFO     mongo_s3_support_DMS_support_list: Updation completed.
2022-04-03 19:30:02 INFO     mongo_s3_support_DMS_support_list: Syncing operation complete (Both - Insertion and Updation).
2022-04-03 19:30:02 INFO     mongo_s3_support_DMS_support_forms: Found 0 updations upto now.
2022-04-03 19:30:02 INFO     mongo_s3_support_DMS_support_forms: Updating all records updated between 2022-04-02 19:30:00.193000+00:00 and 2022-04-03 19:30:00.179088+00:00
2022-04-03 19:30:02 INFO     mongo_s3_support_DMS_support_forms: Updation completed.
2022-04-03 19:30:02 INFO     mongo_s3_support_DMS_support_forms: Syncing operation complete (Both - Insertion and Updation).
2022-04-03 19:30:02 INFO     mongo_s3_support_DMS_support_list: Post processing completed.
2022-04-03 19:30:02 INFO     mongo_s3_support_DMS_support_list: Hope to see you again :')
2022-04-03 19:30:02 INFO     Notification sent successfully.
2022-04-03 19:30:02 INFO     Job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='0', second='0'], next run at: 2022-04-05 01:00:00 IST)" executed successfully
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_tickets_rating: Inserting some records created after 2022-04-03 19:29:05+00:00.
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_tickets_rating: Insertions complete.
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_tickets_rating: Insertions completed, starting to update records
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_tickets_rating: Starting to migrate updations in records.
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_tickets_rating: Updating all records updated between 2022-04-02 19:30:00.202000+00:00 and 2022-04-03 19:30:00.181648+00:00
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_forms: Post processing completed.
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_forms: Hope to see you again :')
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_items: Found 0 updations upto now.
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_tickets_rating: Updation completed.
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_tickets_rating: Syncing operation complete (Both - Insertion and Updation).
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_items: Updating all records updated between 2022-04-02 19:30:00.197000+00:00 and 2022-04-03 19:30:00.188270+00:00
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_items: Updation completed.
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_items: Syncing operation complete (Both - Insertion and Updation).
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_tickets_rating: Post processing completed.
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_tickets_rating: Hope to see you again :')
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_items: Post processing completed.
2022-04-03 19:30:03 INFO     mongo_s3_support_DMS_support_items: Hope to see you again :')
2022-04-03 19:30:03 INFO     Notification sent successfully.
2022-04-03 19:30:03 INFO     Job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='0', second='0'], next run at: 2022-04-05 01:00:00 IST)" executed successfully
2022-04-03 19:30:03 INFO     Notification sent successfully.
2022-04-03 19:30:03 INFO     Job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='0', second='0'], next run at: 2022-04-05 01:00:00 IST)" executed successfully
2022-04-03 19:30:03 INFO     Notification sent successfully.
2022-04-03 19:30:03 INFO     Job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='0', second='0'], next run at: 2022-04-05 01:00:00 IST)" executed successfully
2022-04-03 19:35:00 INFO     Running job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='5', second='0'], next run at: 2022-04-05 01:05:00 IST)" (scheduled at 2022-04-04 01:05:00+05:30)
2022-04-03 19:35:00 INFO     Running job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='5', second='0'], next run at: 2022-04-05 01:05:00 IST)" (scheduled at 2022-04-04 01:05:00+05:30)
2022-04-03 19:35:00 INFO     mongo_s3_support_DMS_support_ticket_conversations: Connected to database and collection.
2022-04-03 19:35:00 INFO     mongo_s3_support_DMS_support_tickets: Connected to database and collection.
2022-04-03 19:35:00 INFO     mongo_s3_support_DMS_support_ticket_conversations: Glad to see this database again!
2022-04-03 19:35:00 INFO     mongo_s3_support_DMS_support_ticket_conversations: Collection pre-processed.
2022-04-03 19:35:00 INFO     mongo_s3_support_DMS_support_tickets: Glad to see this database again!
2022-04-03 19:35:00 INFO     mongo_s3_support_DMS_support_ticket_conversations: Starting to migrate newly inserted records.
2022-04-03 19:35:00 INFO     mongo_s3_support_DMS_support_tickets: Collection pre-processed.
2022-04-03 19:35:00 INFO     mongo_s3_support_DMS_support_tickets: Starting to migrate newly inserted records.
2022-04-03 19:35:00 INFO     mongo_s3_support_DMS_support_tickets: Inserting some records created after 2022-04-02 19:30:41+00:00.
2022-04-03 19:35:00 INFO     mongo_s3_support_DMS_support_ticket_conversations: Inserting some records created after 2022-04-02 19:34:44+00:00.
2022-04-03 19:35:02 INFO     mongo_s3_support_DMS_support_tickets: Attempting to insert 1802348 bytes.
2022-04-03 19:35:05 INFO     mongo_s3_support_DMS_support_ticket_conversations: Attempting to insert 1860128 bytes.
2022-04-03 19:35:05 INFO     mongo_s3_support_DMS_support_tickets: Inserted 3065 records.
2022-04-03 19:35:05 INFO     mongo_s3_support_DMS_support_tickets: Inserting some records created after 2022-04-03 19:30:25+00:00.
2022-04-03 19:35:05 INFO     mongo_s3_support_DMS_support_tickets: Insertions complete.
2022-04-03 19:35:05 INFO     mongo_s3_support_DMS_support_tickets: Insertions completed, starting to update records
2022-04-03 19:35:05 INFO     mongo_s3_support_DMS_support_tickets: Starting to migrate updations in records.
2022-04-03 19:35:05 INFO     mongo_s3_support_DMS_support_tickets: Updating all records updated between 2022-04-02 19:35:00.103000+00:00 and 2022-04-03 19:35:00.093031+00:00
2022-04-03 19:35:06 INFO     mongo_s3_support_DMS_support_ticket_conversations: Inserted 10000 records.
2022-04-03 19:35:06 INFO     mongo_s3_support_DMS_support_ticket_conversations: Inserting some records created after 2022-04-03 08:50:22+00:00.
2022-04-03 19:35:09 INFO     mongo_s3_support_DMS_support_ticket_conversations: Attempting to insert 1860128 bytes.
2022-04-03 19:35:11 INFO     mongo_s3_support_DMS_support_ticket_conversations: Inserted 10000 records.
2022-04-03 19:35:11 INFO     mongo_s3_support_DMS_support_ticket_conversations: Inserting some records created after 2022-04-03 18:41:16+00:00.
2022-04-03 19:35:13 INFO     mongo_s3_support_DMS_support_ticket_conversations: Attempting to insert 335858 bytes.
2022-04-03 19:35:14 INFO     mongo_s3_support_DMS_support_ticket_conversations: Inserted 1805 records.
2022-04-03 19:35:15 INFO     mongo_s3_support_DMS_support_ticket_conversations: Inserting some records created after 2022-04-03 19:34:45+00:00.
2022-04-03 19:35:15 INFO     mongo_s3_support_DMS_support_ticket_conversations: Insertions complete.
2022-04-03 19:35:15 INFO     mongo_s3_support_DMS_support_ticket_conversations: Insertions completed, starting to update records
2022-04-03 19:35:15 INFO     mongo_s3_support_DMS_support_ticket_conversations: Starting to migrate updations in records.
2022-04-03 19:35:15 INFO     mongo_s3_support_DMS_support_ticket_conversations: Updating all records updated between 2022-04-02 19:35:00.114000+00:00 and 2022-04-03 19:35:00.092258+00:00
2022-04-03 19:35:16 INFO     mongo_s3_support_DMS_support_tickets: Found 8004 updations upto now.
2022-04-03 19:35:16 INFO     mongo_s3_support_DMS_support_tickets: Updating all records updated between 2022-04-02 19:35:00.103000+00:00 and 2022-04-03 19:35:00.093031+00:00
2022-04-03 19:35:17 INFO     mongo_s3_support_DMS_support_tickets: Attempting to update 8004 records or 4770512 bytes.
parquet_format__id_year  parquet_format__id_month  parquet_format__id_day
2021                     12                        8                            1
                                                   14                           2
                                                   17                           1
                                                   20                           1
                                                   21                           1
                                                   23                           1
                                                   24                           1
                                                   26                           1
                                                   28                           1
                                                   30                           1
2022                     1                         2                            1
                                                   3                            1
                                                   4                            1
                                                   5                            1
                                                   6                            1
                                                   8                            1
                                                   9                            1
                                                   15                           2
                                                   19                           1
                                                   20                           1
                                                   22                           3
                                                   23                           2
                                                   25                           1
                         2                         12                           2
                                                   22                           1
                         3                         1                            1
                                                   5                            1
                                                   9                            1
                                                   10                           2
                                                   14                           1
                                                   19                           1
                                                   21                           1
                                                   22                           1
                                                   23                           1
                                                   24                           2
                                                   25                           5
                                                   26                          10
                                                   27                          80
                                                   28                         171
                                                   29                         271
                                                   30                         642
                                                   31                        1389
                         4                         1                         2374
                                                   2                         3019
dtype: int64
2022-04-03 19:35:18 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 8004
2022-04-03 19:35:18 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=8/bb46d4a95a4d4cb2870c6855fb2f3974.snappy.parquet
2022-04-03 19:35:18 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 2 records out of 8004
2022-04-03 19:35:18 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=14/0517bfe38cb74a1d9e50f81ce49e62b3.snappy.parquet
2022-04-03 19:35:19 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 8004
2022-04-03 19:35:19 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=17/b46384e6b6fa4a9ea6bc16bb372b6f12.snappy.parquet
2022-04-03 19:35:19 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 8004
2022-04-03 19:35:19 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=20/b46384e6b6fa4a9ea6bc16bb372b6f12.snappy.parquet
2022-04-03 19:35:20 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 8004
2022-04-03 19:35:20 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=21/b46384e6b6fa4a9ea6bc16bb372b6f12.snappy.parquet
2022-04-03 19:35:20 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 8004
2022-04-03 19:35:20 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=23/7c7aa68c85c74fa5bb9c6069e28172a1.snappy.parquet
2022-04-03 19:35:20 INFO     mongo_s3_support_DMS_support_ticket_conversations: Updation completed.
2022-04-03 19:35:20 INFO     mongo_s3_support_DMS_support_ticket_conversations: Syncing operation complete (Both - Insertion and Updation).
2022-04-03 19:35:20 INFO     mongo_s3_support_DMS_support_ticket_conversations: Post processing completed.
2022-04-03 19:35:20 INFO     mongo_s3_support_DMS_support_ticket_conversations: Hope to see you again :')
2022-04-03 19:35:21 INFO     Notification sent successfully.
2022-04-03 19:35:21 INFO     Job "migration_service_of_job (trigger: cron[year='*', month='*', day='*', week='*', day_of_week='*', hour='1', minute='5', second='0'], next run at: 2022-04-05 01:05:00 IST)" executed successfully
2022-04-03 19:35:21 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 8004
2022-04-03 19:35:21 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=24/7c7aa68c85c74fa5bb9c6069e28172a1.snappy.parquet
2022-04-03 19:35:21 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 8004
2022-04-03 19:35:21 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=26/7c7aa68c85c74fa5bb9c6069e28172a1.snappy.parquet
2022-04-03 19:35:22 INFO     mongo_s3_support_DMS_support_tickets: Found 2 files while updating: 1 records out of 8004
2022-04-03 19:35:22 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=28/1625573c1b6d41348334d3403904162f.snappy.parquet
2022-04-03 19:35:22 INFO     mongo_s3_support_DMS_support_tickets: Found 1 files while updating: 1 records out of 8004
2022-04-03 19:35:22 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2021/parquet_format__id_month=12/parquet_format__id_day=30/1625573c1b6d41348334d3403904162f.snappy.parquet
2022-04-03 19:35:23 INFO     mongo_s3_support_DMS_support_tickets: Found 16 files while updating: 1 records out of 8004
2022-04-03 19:35:23 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=2/1625573c1b6d41348334d3403904162f.snappy.parquet
2022-04-03 19:35:23 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=2/970210358d614ef8ac7c204d043e8292.snappy.parquet
2022-04-03 19:35:24 INFO     mongo_s3_support_DMS_support_tickets: Found 4 files while updating: 1 records out of 8004
2022-04-03 19:35:24 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=3/970210358d614ef8ac7c204d043e8292.snappy.parquet
2022-04-03 19:35:24 INFO     mongo_s3_support_DMS_support_tickets: Found 58 files while updating: 1 records out of 8004
2022-04-03 19:35:24 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/0038a47429f94cf081386ac97e89f0a0.snappy.parquet
2022-04-03 19:35:24 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/05e7c0e8a7484b7797038eeaabad1a8f.snappy.parquet
2022-04-03 19:35:25 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/0902f7b197f545c09460b2f5a5bcb04d.snappy.parquet
2022-04-03 19:35:25 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/0bd0c53842be4532b4c107feaa24818d.snappy.parquet
2022-04-03 19:35:25 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/10e6bf397d7a44a78d626648412c2582.snappy.parquet
2022-04-03 19:35:26 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/132cc2daaefd4863a080cdf8f63008c5.snappy.parquet
2022-04-03 19:35:26 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/14a6a7d2551b40a8b4f7ae9b6fde5892.snappy.parquet
2022-04-03 19:35:26 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/1898963d6e41401196bdc4da5d475156.snappy.parquet
2022-04-03 19:35:27 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/19a6f6bbe17940c88cfab9a0d9b99d02.snappy.parquet
2022-04-03 19:35:27 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/1f799c08b903415fa2856984da679be2.snappy.parquet
2022-04-03 19:35:27 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/23f367c0a52641e8a03a60cf47f6492b.snappy.parquet
2022-04-03 19:35:28 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/32cb9603df4740b6b70bfeefe361090c.snappy.parquet
2022-04-03 19:35:28 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/393051ede5044f0592f816dea3239727.snappy.parquet
2022-04-03 19:35:28 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/3c7966d436ff45778203a676ad1f916e.snappy.parquet
2022-04-03 19:35:29 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/3cb678e632fe4edab11ac325f40acfdc.snappy.parquet
2022-04-03 19:35:29 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/3f563950db9b40a9801a029c48d105a6.snappy.parquet
2022-04-03 19:35:29 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/52f2e9e8708046cc9a62e5873eaf4284.snappy.parquet
2022-04-03 19:35:29 INFO     mongo_s3_support_DMS_support_tickets: s3://database-migration-service-prod/mongo/support-service/support_tickets/parquet_format__id_year=2022/parquet_format__id_month=1/parquet_format__id_day=4/56d7e13e380b46ceb3464c622f3ab884.snappy.parquet
